State_Year,STATE,YEAR,TOTAL_REVENUE,TOTAL_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
2010_MT,MT,2010,1623971,1642886,1351,11115,10751,10729,10316,86025,43202,141693
2010_NE,NE,2010,3720560,3640199,12656,23411,21901,20875,22236,174225,88208,298500
2010_NV,NV,2010,4262471,4260869,4444,32454,34047,33070,29207,269773,129831,437149
2010_NH,NH,2010,2906573,2856965,3097,11970,14294,15407,15019,116509,63135,194711
2010_NJ,NJ,2010,26676217,26736651,53564,92413,98641,99630,97358,794568,405143,1402548
2010_NM,NM,2010,3638606,3814058,7980,26688,25955,24469,20594,204677,98777,338122
2010_NY,NY,2010,55453300,60067253,51649,194607,198720,203761,191528,1609766,851829,2734955
2010_NC,NC,2010,16621268,14162497,23510,115782,118617,111112,91541,918327,432196,1490605
2010_ND,ND,2010,1308214,1267426,1529,7449,6974,7298,7581,57057,30288,96323
2010_OH,OH,2010,23247907,22701333,30047,129964,133202,133210,118946,1062797,531383,1754191
2010_OK,OK,2010,5778507,5971651,40688,52114,48519,45737,39634,389362,175949,659911
2010_OR,OR,2010,6219779,6398065,9392,40656,42924,42834,46212,342553,178119,570720
2010_PA,PA,2010,27883991,28231191,16294,128120,132497,135876,141710,1064238,582442,1793284
2010_RI,RI,2010,2207123,2187163,2054,10057,10865,10954,10466,85623,46059,143793
2010_SC,SC,2010,7755419,8242553,24188,54624,55636,52904,44703,436769,210257,725838
2010_SD,SD,2010,1292742,1281632,1974,11049,9140,9275,9063,74913,38192,126128
2010_TN,TN,2010,8405025,8760367,28787,76642,75481,71475,67441,596278,285715,987422
2010_TX,TX,2010,50559500,53810244,249122,374195,374111,354314,298400,2963292,1349106,4935715
2010_UT,UT,2010,4250259,4326951,10376,48043,46127,42227,38744,366560,160573,585552
2010_VT,VT,2010,1749898,1719870,10678,6259,6291,6757,7114,51052,28869,96858
2010_VA,VA,2010,14937195,14919831,30821,92899,93965,91877,89266,747726,379994,1251440
2010_WA,WA,2010,11919090,11820814,12056,75933,78546,78448,83712,626183,329616,1043788
2010_WV,WV,2010,3176874,3484593,14660,21256,20493,20455,18430,165556,81407,282879
2010_WI,WI,2010,11289720,11116821,50200,60721,61015,61337,69858,487558,273807,872286
2010_WY,WY,2010,1718605,1696177,582,7611,6694,6657,6233,54593,26223,89009
2011_AL,AL,2011,7376725,7411768,8282,57602,56491,57919,49510,461122,217615,744621
2011_AK,AK,2011,2357828,2443898,2755,10453,9667,9527,9918,78849,39110,131167
2011_AZ,AZ,2011,8429186,8610417,8860,84433,82566,81294,81179,665998,320807,1080319
2011_AR,AR,2011,5176362,5669431,14466,37305,36662,36339,30441,293926,136959,483114
2011_CA,CA,2011,70953331,69847705,73630,488070,462082,467626,494144,3742708,1977069,6287834
2011_CO,CO,2011,8747471,8676451,31091,66361,64560,61156,61398,513402,243411,854265
2011_CT,CT,2011,9783168,9439182,16022,38840,40138,42511,40677,328515,171060,554437
2011_DE,DE,2011,1759170,1808905,1402,10116,9691,9569,8570,79106,38322,128946
2011_DC,DC,2011,1283071,1297175,10831,6358,4643,4328,3190,38259,17261,73911
2011_FL,FL,2011,26453693,26991946,54938,203302,195625,200378,174371,1617862,792054,2668156
2011_GA,GA,2011,18030043,17187481,45353,133372,128827,126785,98625,1032525,473766,1685016
2011_HI,HI,2011,2499513,2259104,1492,16827,14353,12783,11084,112565,51598,182706
2011_ID,ID,2011,2089982,1960818,1338,21901,21835,21172,19423,174825,81809,279873
2011_IL,IL,2011,29507584,28525858,80723,145489,151870,153828,145047,1226944,629941,2083097
2011_IN,IN,2011,12125155,11113533,9540,78166,78627,79586,74071,636899,316160,1040765
2011_IA,IA,2011,6098470,6057294,26930,40187,34951,35498,37069,283035,145718,495870
2011_KS,KS,2011,5538869,5662146,18110,37557,35608,35291,32478,287355,137455,486108
2011_KY,KY,2011,7104589,7253850,28107,52325,49894,50043,43928,407678,193392,681987
2011_LA,LA,2011,8022917,8218870,29422,56037,58304,52289,39088,433343,184588,703390
2011_ME,ME,2011,2654366,2728535,5048,13644,13533,14584,14887,111354,58923,188969
2011_MD,MD,2011,13443940,13247697,28850,64727,63118,61917,60289,500639,259870,854086
2011_MA,MA,2011,15396681,15150898,28116,67956,70404,72758,67460,569243,287055,953369
2011_MI,MI,2011,19374026,18469948,37020,107852,112465,118628,120498,920586,500042,1573537
2011_MN,MN,2011,10912368,10612480,14568,64133,60917,61574,71583,496843,264194,839738
2011_MS,MS,2011,4516742,4345783,3842,41048,37715,36071,29115,303072,134158,490619
2011_MO,MO,2011,9915356,9842505,29931,69864,67274,68413,64475,545581,271208,916584
2011_MT,MT,2011,1631810,1655584,1475,11697,10739,10773,10208,86553,42624,142349
2011_NE,NE,2011,3879388,3676326,12907,23795,22279,21115,22332,176802,87792,301296
2011_NV,NV,2011,4146577,4258855,4408,33502,33608,33745,30322,270807,130252,439634
2011_NH,NH,2011,2947007,3001244,3228,11915,14190,15164,14911,114489,62268,191900
2011_NJ,NJ,2011,26242376,25716298,36581,90955,96459,98968,94059,783107,394133,1356431
2011_NM,NM,2011,3591330,3694437,7652,26954,25703,24436,20671,204875,97744,337225
2011_NY,NY,2011,57753776,59446908,49569,197458,196082,201190,190732,1595807,831712,2704718
2011_NC,NC,2011,14409515,13767024,33603,117944,116325,113238,94017,922516,433801,1507864
2011_ND,ND,2011,1309044,1312226,1706,8236,7028,7436,7348,57946,29758,97646
2011_OH,OH,2011,23488657,23010396,29015,131323,130406,134219,117866,1056888,522804,1740030
2011_OK,OK,2011,5835133,5644988,42145,53053,48690,47321,39447,393563,175383,666120
2011_OR,OR,2011,6112484,6317635,7262,41478,42072,43653,45898,342570,176898,568208
2011_PA,PA,2011,28492510,28810721,12887,128804,129845,135598,138265,1061733,565203,1771395
2011_RI,RI,2011,2212352,2198940,1979,10164,10827,11146,10558,85516,45195,142854
2011_SC,SC,2011,7772777,7961448,23551,56065,54157,54243,44684,439773,207797,727186
2011_SD,SD,2011,1297661,1350617,2996,11375,9364,9139,8662,76158,37487,128016
2011_TN,TN,2011,8679893,8961443,27982,79803,75146,73725,67637,604964,286944,999693
2011_TX,TX,2011,51023159,52691826,249524,379446,375756,360279,298637,3007882,1363618,5000470
2011_UT,UT,2011,4141253,4195916,11972,48953,46758,43971,39693,373611,164296,598832
2011_VT,VT,2011,1686499,1722515,5559,6062,6158,6646,6930,50525,27762,89908
2011_VA,VA,2011,14655345,14675815,31805,95574,93770,93361,89324,753846,376658,1257883
2011_WA,WA,2011,11905941,11928408,12268,78014,77051,78891,84089,627902,327269,1045453
2011_WV,WV,2011,3475642,3670119,15280,21172,20748,20778,18498,165613,80805,282870
2011_WI,WI,2011,11664303,11440718,54438,60875,60094,61413,68392,487497,268295,871105
2011_WY,WY,2011,1650621,1656850,518,7873,6790,6796,6178,55666,26042,90099
2012_AL,AL,2012,7136949,7222161,9032,59428,55859,58151,48945,458974,217203,744637
2012_AK,AK,2012,2383402,2483320,3131,10569,9756,9806,9696,79369,38420,131489
2012_AZ,AZ,2012,7934798,8054662,9304,86265,83892,82769,81751,671982,321634,1089384
2012_AR,AR,2012,5169926,5299969,14290,40463,36140,36607,30734,292641,138428,486157
2012_CA,CA,2012,69016392,70191877,74360,489274,468007,465967,496754,3763810,1965168,6299451
2012_CO,CO,2012,8616009,8472536,30375,66951,65921,62260,62503,520184,246051,863561
2012_CT,CT,2012,10070907,9791336,16393,39410,40895,42020,40743,324906,170245,550954
2012_DE,DE,2012,1855867,1915966,1291,10128,10089,9716,8365,79585,38022,129026
2012_DC,DC,2012,1331006,1189542,11428,6980,4631,4202,3317,39377,17577,76140
2012_FL,FL,2012,24139266,25352047,55124,210489,195358,204116,183193,1626947,799602,2692162
2012_GA,GA,2012,17559894,17400209,45252,136837,128538,128432,101078,1040200,481043,1703332
2012_HI,HI,2012,2535038,2344733,1509,17497,14572,12791,10721,114462,51069,184760
2012_ID,ID,2012,1981482,1911706,2683,22409,21884,21670,19130,177111,82631,284834
2012_IL,IL,2012,29900021,29067543,81475,147315,151409,152505,146273,1219411,624679,2072880
2012_IN,IN,2012,12395432,11351906,9114,80681,75678,79908,74886,635245,316329,1041369
2012_IA,IA,2012,6262807,6256926,27729,41381,35492,35694,36254,285931,144784,499825
2012_KS,KS,2012,5613619,5615714,18475,38379,36167,35447,32810,288797,137855,489043
2012_KY,KY,2012,7192430,7444529,26753,53875,50583,50259,44032,410084,193961,685167
2012_LA,LA,2012,8477993,8504567,29426,58691,57434,52507,40179,436675,186111,710903
2012_ME,ME,2012,2611056,2625759,4890,13727,13345,14127,14462,109307,57815,185739
2012_MD,MD,2012,13752912,13212140,29671,66896,63703,60908,59978,506235,256836,859638
2012_MA,MA,2012,15763456,15696061,28245,69669,70952,72048,67856,568277,287506,954773
2012_MI,MI,2012,18622316,18063824,36769,107986,112068,117640,118564,914737,492272,1555370
2012_MN,MN,2012,10681609,10696348,14695,65745,62523,62335,70510,502923,262041,845404
2012_MS,MS,2012,4477828,4423270,4026,43208,36663,36745,29676,304011,133809,493650
2012_MO,MO,2012,10022622,9910617,29684,71778,67493,68057,64151,546068,270370,917900
2012_MT,MT,2012,1628318,1652537,1321,11709,10861,10895,9784,87789,42089,142908
2012_NE,NE,2012,3764056,3880517,13831,22095,22583,21438,23152,179506,88073,303505
2012_NV,NV,2012,4053945,4109706,4599,35008,33462,34192,31939,273430,131953,445707
2012_NH,NH,2012,2963221,2961684,3260,11892,13907,14784,14600,113017,60805,188974
2012_NJ,NJ,2012,27574528,26432652,35128,94830,98152,100052,97048,788168,400875,1372203
2012_NM,NM,2012,3478709,3616691,7509,27662,25474,25177,20559,205807,97242,338220
2012_NY,NY,2012,58981073,60216421,48712,202670,198361,200642,192112,1601541,825972,2710703
2012_NC,NC,2012,12788659,13418244,30329,121389,116264,115147,94648,928372,438375,1518465
2012_ND,ND,2012,1345371,1380563,1848,8578,7380,7500,7347,60569,30116,101111
2012_OH,OH,2012,22799205,22662376,27558,131874,129295,133955,117623,1051867,518617,1729916
2012_OK,OK,2012,5824963,5594867,42154,55115,49274,47856,39407,397470,176812,673483
2012_OR,OR,2012,6124872,6314092,23850,42642,42401,43578,46723,342833,178239,587564
2012_PA,PA,2012,27881568,27851918,10109,129624,131315,136775,136357,1063403,557464,1763677
2012_RI,RI,2012,2208278,2190431,2068,10786,10831,9971,10509,84955,44672,142481
2012_SC,SC,2012,7889771,7948441,23786,58641,54058,55365,44755,444923,208648,735998
2012_SD,SD,2012,1298723,1296971,3117,11901,9657,9408,8816,78186,37267,130471
2012_TN,TN,2012,8983224,9256522,27096,81186,74425,74459,66299,603243,281971,993496
2012_TX,TX,2012,49979753,50215314,250911,390636,378750,366857,305425,3048599,1387513,5077659
2012_UT,UT,2012,4217360,4330417,12329,50378,48362,45387,40774,381495,169077,613279
2012_VT,VT,2012,1754161,1726321,5705,6273,6133,6541,6756,50089,27557,89624
2012_VA,VA,2012,14940479,15129464,32852,96935,94005,93787,88971,759657,375975,1265419
2012_WA,WA,2012,11955582,12187889,12466,80789,78244,79272,84981,631305,327134,1051694
2012_WV,WV,2012,3970941,3536971,15781,21785,20181,20521,18703,164805,80673,283044
2012_WI,WI,2012,11139967,10724377,55008,62422,60670,61857,67130,489324,265682,872436
2012_WY,WY,2012,1664983,1670728,540,8131,7127,6874,6046,56619,26243,91533
2013_AL,AL,2013,7197439,7487741,9415,59757,55719,58799,48965,458327,218705,746204
2013_AK,AK,2013,2545117,2665933,3247,10632,9722,9677,9500,78835,38230,130944
2013_AZ,AZ,2013,8164324,7600581,8791,86258,84282,83849,84291,679992,327144,1102445
2013_AR,AR,2013,5067546,5226339,14984,39900,36321,36660,31646,294621,140185,489979
2013_CA,CA,2013,68868516,69727119,75951,506831,470515,472381,498403,3771067,1952314,6312623
2013_CO,CO,2013,8826868,8699125,31741,67225,66140,63820,62836,528653,249380,876999
2013_CT,CT,2013,10319361,9758850,16922,38274,39810,41460,40775,321966,169038,546200
2013_DE,DE,2013,1930466,1924626,1413,10488,10069,9993,8536,81303,38483,131687
2013_DC,DC,2013,1300036,1308438,11867,7174,4826,4425,3326,41239,17717,78153
2013_FL,FL,2013,24681548,25245400,56470,209318,198411,206698,183422,1647922,807034,2720744
2013_GA,GA,2013,17459504,17317504,45427,136658,129329,131295,103094,1051792,490032,1723909
2013_HI,HI,2013,2331770,2345917,1577,17561,14810,13228,10925,116670,50806,186825
2013_ID,ID,2013,2015534,1967676,4081,23396,22803,21991,21063,181856,87143,296476
2013_IL,IL,2013,30057886,29517831,80953,145117,152779,154578,144566,1219389,621531,2066990
2013_IN,IN,2013,12236713,11211155,14586,80611,77584,80754,75871,634763,316350,1047385
2013_IA,IA,2013,6281345,6318241,28075,41240,35617,36238,36258,288638,145011,502964
2013_KS,KS,2013,5667223,5621023,18746,38534,36435,36457,32989,294099,138847,496440
2013_KY,KY,2013,7216175,7413896,27142,52267,49770,50203,43732,405262,192256,677389
2013_LA,LA,2013,8121179,7940880,29319,57377,56770,54842,41118,436614,188181,711491
2013_ME,ME,2013,2650346,2535405,5004,13451,13550,13975,13964,108616,56924,183995
2013_MD,MD,2013,13814727,13284637,29811,67548,64629,62322,59114,515221,253589,866169
2013_MA,MA,2013,16114783,16201905,28189,69853,70862,72116,67429,569089,287478,955739
2013_MI,MI,2013,18270327,17468264,40660,106166,113420,118440,116607,910594,487518,1548841
2013_MN,MN,2013,10848720,10942019,14556,65618,63979,62899,69090,509390,261409,850973
2013_MS,MS,2013,4444064,4370050,4329,41948,36959,37896,29412,304829,132568,492586
2013_MO,MO,2013,10103589,10001763,30339,70845,67908,68401,63718,547877,269227,918288
2013_MT,MT,2013,1671053,1679521,1440,12038,11028,10635,9912,88513,42138,144129
2013_NE,NE,2013,3870164,3913038,14457,24025,23097,22089,22968,180640,88555,307677
2013_NV,NV,2013,4131800,4057443,4707,35073,33827,34541,31450,278662,132564,451831
2013_NH,NH,2013,2976317,2878534,3464,11615,13953,14690,14140,111854,59377,186310
2013_NJ,NJ,2013,28070096,28179900,36024,92017,98832,99950,95646,792008,399391,1370295
2013_NM,NM,2013,3518621,3536546,7865,27368,25597,25062,20133,206295,97716,339244
2013_NY,NY,2013,59623918,60505950,48968,201930,196988,203267,190081,1607001,820326,2732770
2013_NC,NC,2013,12729402,13650536,30978,122209,108034,117965,96453,936407,441263,1530857
2013_ND,ND,2013,1405349,1516575,2054,8822,7824,7352,7389,62651,30420,103947
2013_OH,OH,2013,22536516,22015797,28477,131003,128668,135042,114607,1049020,515611,1724111
2013_OK,OK,2013,5878111,5796945,42770,54923,49603,48583,39498,402398,179811,681848
2013_OR,OR,2013,6077498,6228197,25902,42728,42858,43522,47075,345775,178595,593000
2013_PA,PA,2013,28484645,28495118,8499,129360,132216,137287,135583,1063310,554067,1755236
2013_RI,RI,2013,2282659,2231413,2242,10490,11037,10293,10403,86006,43270,142008
2013_SC,SC,2013,8254462,8224795,24295,58226,54672,56762,44624,451301,211835,745657
2013_SD,SD,2013,1316613,1332496,2865,11898,9842,9531,8485,79488,36639,130890
2013_TN,TN,2013,9008032,9248235,25756,78601,74401,74909,65854,605311,283888,993556
2013_TX,TX,2013,49734537,50674724,248150,391731,383586,379786,309069,3102385,1411436,5153702
2013_UT,UT,2013,4300793,4584624,12373,50386,49041,46409,41327,388573,174129,625461
2013_VT,VT,2013,1817307,1809138,5667,6215,6159,6332,6545,49575,27233,88690
2013_VA,VA,2013,15322318,15634918,33166,96058,95625,95778,88709,767349,377252,1273825
2013_WA,WA,2013,12242231,12097549,11957,81559,78929,79953,84710,637352,328068,1058936
2013_WV,WV,2013,3486366,3488877,15472,21541,20418,20634,18299,163988,79957,280958
2013_WI,WI,2013,11097447,10845059,56777,61522,61393,62721,66346,491376,264739,874414
2013_WY,WY,2013,1695967,1675477,514,8141,7086,6867,6176,57628,26449,92732
2014_AL,AL,2014,7357267,7587737,11076,57939,55479,57471,49929,454081,221068,744164
2014_AK,AK,2014,2663647,2727056,3074,10559,9812,9653,9671,79112,38431,131176
2014_AZ,AZ,2014,8361708,8109460,8839,83241,85535,84596,84913,687823,331552,1111695
2014_AR,AR,2014,5193218,5242672,14834,38503,35922,36788,32428,295622,141653,490917
2014_CA,CA,2014,72389126,72506810,76641,511985,475192,467038,496901,3767745,1949755,6312161
2014_CO,CO,2014,9162406,9286626,31663,66068,66809,65116,63001,536632,254643,889006
2014_CT,CT,2014,10743919,10201500,17987,37654,39699,41165,40018,319247,167790,542678
2014_DE,DE,2014,1954374,1988535,1520,10205,10278,10035,8688,82971,39346,134042
2014_DC,DC,2014,1342220,1313289,12049,7273,5264,4525,3421,43084,17634,80958
2014_FL,FL,2014,26077462,26523658,58613,204552,202424,210397,189545,1670530,823249,2756944
2014_GA,GA,2014,17821620,17668352,46150,133616,131377,133128,106405,1063066,501605,1744437
2014_HI,HI,2014,2696766,2504144,1489,11661,15221,12587,10644,117974,50925,182384
2014_ID,ID,2014,2084970,2012852,2597,21509,22799,22407,19879,181354,85232,290885
2014_IL,IL,2014,31085621,31080869,79349,139729,149399,153054,147588,1209886,621275,2050239
2014_IN,IN,2014,12399402,11136045,16206,78861,75552,82669,74952,633508,316465,1046269
2014_IA,IA,2014,6455928,6541553,28884,39923,36072,35827,36091,290642,145862,505311
2014_KS,KS,2014,5813985,5957954,19104,37524,36435,36140,32731,294230,140324,497275
2014_KY,KY,2014,7229857,7346219,27345,51876,50300,51246,43862,412196,196733,688640
2014_LA,LA,2014,8352703,8140649,28200,56119,54030,52835,40610,437690,194791,716800
2014_ME,ME,2014,2675648,2550302,5038,13274,13488,13805,13777,107797,56361,182470
2014_MD,MD,2014,13982544,13712839,30385,66200,65382,61747,58624,523857,254072,874514
2014_MA,MA,2014,16609204,16518383,28375,67670,69922,72190,68038,569677,288934,955844
2014_MI,MI,2014,18457253,17358365,44607,105582,110135,116804,116032,898924,484956,1537922
2014_MN,MN,2014,11168633,11300786,14977,64454,63781,63805,69615,514730,263074,857235
2014_MS,MS,2014,4480105,4463078,4409,40543,36620,36791,28980,303333,134857,490917
2014_MO,MO,2014,10256615,10324249,31153,68753,68210,67879,63388,548958,268921,917785
2014_MT,MT,2014,1729712,1754324,1229,11682,11044,10807,9825,89805,41816,144532
2014_NE,NE,2014,4005091,4008633,15253,23951,22921,22374,23051,183467,89964,312635
2014_NV,NV,2014,4203255,4043820,5230,33942,34993,35318,31892,284442,134640,459189
2014_NH,NH,2014,3042994,2960615,3639,11580,13590,14423,13856,110626,58807,184670
2014_NJ,NJ,2014,28454548,27742203,55106,92560,97428,99751,95666,792613,401874,1400579
2014_NM,NM,2014,3601387,3576216,8004,26660,25641,25272,21147,206441,99260,340365
2014_NY,NY,2014,61337112,62556193,57353,200507,197545,200384,190387,1607983,827493,2741185
2014_NC,NC,2014,13462754,13540706,31550,119730,115539,119636,97257,941088,454963,1548895
2014_ND,ND,2014,1568997,1597210,2063,9031,7995,7652,7471,65071,30421,106586
2014_OH,OH,2014,23297509,21847582,31135,129013,125215,134275,115962,1044724,519938,1724810
2014_OK,OK,2014,6034336,6026661,42218,55134,47577,48487,40729,405206,184170,688511
2014_OR,OR,2014,6621363,6453635,30461,41645,42942,43521,47566,349455,179757,601318
2014_PA,PA,2014,29068069,28620630,8106,127398,129927,135683,131694,1058258,549398,1743160
2014_RI,RI,2014,2313010,2258076,2369,9885,10720,10899,10578,86813,42892,141959
2014_SC,SC,2014,8417698,8452743,24274,58282,55741,57025,45619,457244,216723,756523
2014_SD,SD,2014,1345549,1355439,2787,11768,10366,9441,8674,81184,37301,133040
2014_TN,TN,2014,9237782,9432883,25912,74960,75248,74883,66972,606195,288408,995475
2014_TX,TX,2014,52776853,53096761,241826,390552,390570,388428,314039,3150946,1450441,5233765
2014_UT,UT,2014,4405929,4385896,13142,48841,49173,46969,42163,394684,178910,635577
2014_VT,VT,2014,1895044,1876197,5984,5768,6211,6268,6417,49221,26338,87311
2014_VA,VA,2014,15347862,15690444,32839,93758,95200,95558,88256,771091,382598,1280381
2014_WA,WA,2014,13040197,12806300,12663,81212,79721,80391,87206,646445,333318,1073638
2014_WV,WV,2014,3514889,3499873,15253,20860,20196,20501,18239,163654,80543,280310
2014_WI,WI,2014,11330253,11255186,55831,60424,60795,62034,65954,490627,264550,871432
2014_WY,WY,2014,1772633,1775999,564,7997,7438,6927,6133,58774,26732,94067
2015_AL,AL,2015,7360222,7501799,13230,55613,55808,55792,50668,452764,222182,743789
2015_AK,AK,2015,2920986,2968341,3369,10409,10118,9400,9651,80011,38688,132477
2015_AZ,AZ,2015,8230507,7902600,8747,79396,86594,84084,84854,687144,333579,1109040
2015_AR,AR,2015,5308625,5350543,16083,37509,35893,36882,32385,296050,142242,492132
2015_CA,CA,2015,78248042,78365958,0,530531,485885,465322,492835,3748465,1941009,6226737
2015_CO,CO,2015,9648297,9557682,32224,64631,68176,65957,65317,541348,260909,899112
2015_CT,CT,2015,11099837,10542667,18385,36641,39077,40320,40321,315851,167056,537933
2015_DE,DE,2015,2017075,1975093,1553,10040,10533,10090,8782,83409,39845,134847
2015_DC,DC,2015,1382282,1360942,12316,7319,5701,4430,3867,44996,18884,84024
2015_FL,FL,2015,26971491,27277049,60122,199514,215435,206785,192877,1692825,839773,2792234
2015_GA,GA,2015,18584666,18501103,46685,128788,134343,131509,109345,1067899,513865,1757237
2015_HI,HI,2015,2703683,2521004,1586,14860,15196,13129,10741,114924,50219,181995
2015_ID,ID,2015,2167967,2029520,2549,20988,22812,22350,20087,182320,86334,292277
2015_IL,IL,2015,32096832,32410033,87589,135924,149373,150193,147993,1198970,619292,2041779
2015_IN,IN,2015,12456571,11378564,18529,77044,77751,79198,74952,628889,321313,1046757
2015_IA,IA,2015,6714410,6772654,28971,39218,37030,35965,36387,293017,146808,508014
2015_KS,KS,2015,5991731,6175724,18773,36975,36928,35694,33667,293540,141615,495884
2015_KY,KY,2015,7548871,7554887,27144,49463,51339,49774,44659,410676,198820,686598
2015_LA,LA,2015,8448743,8437263,28444,53716,54294,52480,41790,437974,198577,718711
2015_ME,ME,2015,2739589,2596180,5396,12835,13311,13544,14028,107109,56273,181613
2015_MD,MD,2015,14491642,13882823,31034,64930,66910,63777,58493,530541,253096,879601
2015_MA,MA,2015,16985185,16972319,29297,66142,70892,72176,70997,571237,294897,964026
2015_MI,MI,2015,19025996,17742903,48961,113090,111267,113640,114700,887682,482540,1536231
2015_MN,MN,2015,11684249,11969872,15443,63591,65362,63075,69441,519641,265709,864384
2015_MS,MS,2015,4592343,4624539,4867,37573,36092,35922,29561,301491,135375,487200
2015_MO,MO,2015,10623391,10540353,33360,67126,69134,67126,64475,549399,269349,919234
2015_MT,MT,2015,1804339,1804841,1158,11502,11659,10967,9756,90837,41822,145319
2015_NE,NE,2015,4248695,4283846,15665,23374,23366,22656,23549,185325,91650,316014
2015_NV,NV,2015,4345419,4183085,5554,34495,36474,35802,32122,289732,136906,467527
2015_NH,NH,2015,3093061,3044720,3743,11192,13639,14319,13947,109370,58107,182425
2015_NJ,NJ,2015,29335237,28809725,63284,91870,98565,98128,97602,790025,402208,1408845
2015_NM,NM,2015,3789651,3846641,8509,24696,25681,24957,21106,205691,96798,335694
2015_NY,NY,2015,63712218,65094591,50430,198024,199866,197997,189562,1601015,820402,2711626
2015_NC,NC,2015,13146934,14060699,18565,116324,118617,117902,99258,945647,462874,1544934
2015_ND,ND,2015,1644533,1804762,2213,8929,8435,7735,7459,66827,30675,108644
2015_OH,OH,2015,24378660,22561728,33118,124097,127995,131692,119952,1037775,521595,1716585
2015_OK,OK,2015,6121188,6184819,41660,53462,50354,48858,42088,409036,187118,692878
2015_OR,OR,2015,7111710,7011609,0,41625,44558,43067,48735,353184,181598,576407
2015_PA,PA,2015,29967185,29690645,8201,120874,130671,131505,129921,1047793,540546,1717414
2015_RI,RI,2015,2367068,2326473,2450,9897,10900,10945,10752,86796,42871,142014
2015_SC,SC,2015,8759944,8783362,24654,55389,57740,56150,46909,462710,220780,763533
2015_SD,SD,2015,1415149,1464781,3112,11552,10460,9549,8616,82347,37242,134253
2015_TN,TN,2015,9455920,9562527,30352,74240,76904,73899,68585,604802,291841,1001235
2015_TX,TX,2015,55582029,56255791,243496,376824,397085,386627,323708,3188705,1492452,5301477
2015_UT,UT,2015,4705084,4537962,13838,48293,50918,47904,43828,401436,184303,647870
2015_VT,VT,2015,1996795,1969415,7279,5863,5975,6173,6271,48722,26002,87866
2015_VA,VA,2015,15857524,16113212,33453,90942,96851,95221,90391,772414,386781,1283590
2015_WA,WA,2015,13709442,13630138,13733,79692,82404,79483,89258,656797,336808,1087030
2015_WV,WV,2015,3478401,3466981,15077,20163,19814,20426,18432,162070,80142,277452
2015_WI,WI,2015,11637376,11553677,55907,58078,60999,61084,66253,489919,263896,867800
2015_WY,WY,2015,1962874,1942406,509,7841,7551,6902,6299,59453,26914,94717
2016_AL,AL,2016,7498567,7708845,14755,55474,57945,55055,52320,452063,222638,744930
2016_AK,AK,2016,2494691,2623014,3246,10274,10320,9410,9740,80644,38573,132737
2016_AZ,AZ,2016,8503034,7987011,9704,79760,89184,86312,86960,694046,339195,1123137
2016_AR,AR,2016,5401016,5434193,16181,36917,38598,36351,32881,297045,143085,493447
2016_CA,CA,2016,89217262,85320133,80903,535379,471141,472340,484169,3747077,1939323,6309138
2016_CO,CO,2016,10123271,9878524,32452,64011,69376,67659,66244,543056,265500,905019
2016_CT,CT,2016,11419673,10826431,18536,36621,39859,41128,40831,313686,166275,535118
2016_DE,DE,2016,2043577,2041952,1761,9894,10612,10299,9001,84105,40504,136264
2016_DC,DC,2016,1329719,1322563,12544,7574,6295,4557,3800,46680,19052,85850
2016_FL,FL,2016,28125598,27945116,60332,201060,212595,208336,197881,1707618,847781,2816791
2016_GA,GA,2016,19403453,19158388,47430,127056,137963,130777,111538,1071088,518772,1764346
2016_HI,HI,2016,3030519,2733094,1648,14652,15459,13091,10574,114606,50216,181550
2016_ID,ID,2016,2266490,2100980,2536,21085,23765,22818,21084,184940,88576,297200
2016_IL,IL,2016,32908958,33037244,85018,134735,151903,150595,148457,1188945,618016,2026718
2016_IN,IN,2016,12732161,11535287,18882,76874,78034,78029,77503,628775,323736,1049547
2016_IA,IA,2016,6919477,6972412,29307,38178,37830,36538,36567,295181,147165,509831
2016_KS,KS,2016,6069563,6134836,19302,35750,37692,35948,33784,293687,141881,494347
2016_KY,KY,2016,7745928,7786281,26902,48888,52487,50098,44668,409089,198579,684017
2016_LA,LA,2016,8397136,8248660,27974,53103,56267,51612,42432,435129,200087,716293
2016_ME,ME,2016,2845391,2706103,5437,12650,13561,13500,13868,106851,55574,180512
2016_MD,MD,2016,14409321,13992191,30945,64472,69182,64522,58303,535023,255781,886221
2016_MA,MA,2016,17484704,17037880,29633,66249,72481,72576,71002,570604,295336,964514
2016_MI,MI,2016,19416061,18001445,48416,115715,111742,113678,115605,880590,479976,1528666
2016_MN,MN,2016,12186135,12848946,18960,63295,67087,64856,70215,524829,267937,875021
2016_MS,MS,2016,4755399,4631356,5361,36652,39282,35049,29717,298563,134814,483150
2016_MO,MO,2016,10893231,10719882,31808,66052,70736,67278,63744,549447,267733,915040
2016_MT,MT,2016,1800909,1879789,1066,11678,11687,11044,9819,91593,42038,146375
2016_NE,NE,2016,4398811,4640422,16467,22283,22378,23178,23597,187301,93143,319194
2016_NV,NV,2016,4482886,4374249,5426,34626,38160,35895,32940,293071,139723,473744
2016_NH,NH,2016,3150473,3124778,3965,11430,13644,14167,13502,108207,57280,180888
2016_NJ,NJ,2016,30012666,29665476,62149,91197,101704,100200,98490,794477,402880,1410421
